829	-1
830	-1
831	-1
832	5656
833	6001
834	-1
835	5975
836	5946
837	-1
838	5549
839	5574
840	-1
841	-1
842	-1
843	5622
844	5860
845	-1
846	5465
847	-1
848	-1
849	-1
850	-1
851	-1
852	-1
853	5667
854	-1
855	-1
856	-1
857	-1
858	-1
859	-1
860	-1
861	5780
862	-1
863	5714
864	-1
865	-1
866	-1
867	5563
868	-1
869	5734
870	-1
871	-1
872	-1
873	-1
874	-1
875	-1
876	-1
877	-1
878	-1
879	-1
880	-1
881	5614
882	-1
883	-1
884	-1
885	-1
886	-1
887	5795
888	-1
889	-1
890	-1
891	-1
892	-1
893	-1
894	5673
895	5308
896	-1
897	-1
898	5665
899	-1
900	5837
901	-1
902	5701
903	-1
904	-1
905	5850
906	5712
907	5713
908	-1
909	5717
910	-1
911	-1
912	-1
913	5693
914	-1
915	5689
916	-1
917	-1
918	-1
919	5247
920	-1
921	5350
922	-1
923	-1
924	-1
925	-1
926	-1
927	5898
928	5760
929	5192
930	5272
931	-1
932	5322
933	5910
934	5326
935	5774
936	-1
937	5773
938	-1
939	-1
940	-1
941	-1
942	-1
943	-1
944	5338
945	-1
946	5227
947	5940
948	-1
949	-1
950	-1
951	-1
952	-1
953	-1
954	-1
955	-1
956	-1
957	-1
958	-1
959	-1
960	-1
961	-1
962	-1
963	-1
964	-1
965	-1
966	-1
967	-1
968	-1
969	-1
970	-1
971	-1
972	-1
973	-1
974	-1
975	-1
976	-1
977	-1
978	-1
979	-1
980	-1
981	-1
982	-1
983	-1
984	-1
985	-1
986	-1
987	-1
988	-1
989	-1
990	-1
991	-1
992	-1
993	-1
994	-1
995	-1
996	-1
997	-1
998	-1
999	-1
1000	-1
1001	-1
1002	-1
1003	-1
1004	-1
1005	-1
1006	-1
1007	-1
1008	-1
1009	-1
1010	-1
1011	-1
1012	-1
1013	-1
1014	-1
1015	-1
1016	-1
1017	-1
1018	-1
1019	-1
1020	-1
1021	-1
1022	-1
1023	-1
1024	-1
1025	-1
1026	-1
1027	-1
1028	-1
1029	-1
1030	-1
1031	-1
1032	-1
1033	-1
1034	-1
1035	-1
1036	-1
1037	-1
1038	-1
1039	-1
1040	-1
1041	-1
1042	-1
1043	-1
1044	-1
1045	-1
1046	-1
1047	-1
1048	-1
1049	-1
1050	-1
1051	-1
1052	-1
1053	-1
1054	-1
1055	-1
1056	-1
1057	-1
1058	-1
1059	-1
1060	-1
1061	-1
1062	-1
1063	-1
1064	-1
1065	-1
1066	-1
1067	-1
1068	9997
1069	9919
1070	9870
1071	9678
1072	9661
1073	9985
1074	9738
1075	9583
1076	10145
1077	9538
1078	10090
1079	10093
1080	10360
1081	9686
1082	9476
1083	10130
1084	10112
1085	10016
1086	10257
1087	9746
1088	9419
1089	10064
1090	9667
1091	10047
1092	9768
1093	9771
